2024-01-18 23:01:01,0.41,4.47,7.57,138.91,143.89
2024-01-18 23:31:01,0.43,4.36,7.12,144.95,149.08
2024-01-19 00:01:01,0.42,4.23,7.34,146.3,145.55
2024-01-19 00:31:01,0.44,4.55,7.11,146.71,149.12
2024-01-19 01:01:01,0.43,4.43,7.0,148.83,148.71
2024-01-19 01:31:01,0.42,4.63,6.95,153.03,149.03
2024-01-19 02:01:01,0.44,4.4,6.7,152.14,145.13
2024-01-19 02:31:01,0.45,4.49,6.46,145.9,146.38
2024-01-19 03:01:01,0.44,4.51,9.03,138.43,143.42
2024-01-19 03:31:01,0.47,4.68,6.61,151.69,147.9
2024-01-19 04:01:01,0.47,4.56,6.33,150.54,145.95
2024-01-19 04:31:01,0.48,4.61,6.16,137.21,141.74
2024-01-19 05:01:01,0.49,4.71,6.34,148.15,144.03
2024-01-19 05:31:01,0.5,4.41,6.39,148.21,143.44
2024-01-19 06:01:01,0.49,4.11,6.54,147.4,142.75
2024-01-19 06:31:01,0.54,3.74,6.2,152.64,148.03
2024-01-19 07:01:01,0.52,3.73,9.4,140.71,143.62
2024-01-19 07:31:01,0.5449999999999999,3.64,5.44,145.09,136.86
2024-01-19 08:01:01,0.57,3.21,4.36,135.03,131.58
2024-01-19 08:31:01,0.5449999999999999,3.11,9.74,158.66,133.09
2024-01-19 09:01:01,0.52,3.29,8.58,156.51,139.3
2024-01-19 09:31:01,0.49,3.52,5.13,140.74,137.42
2024-01-19 10:01:01,0.5,3.79,9.19,152.72,139.32
2024-01-19 10:31:01,0.46,3.77,5.92,144.69,136.33
2024-01-19 11:01:01,0.48,4.0,9.43,154.96,142.91
2024-01-19 11:31:01,0.46,4.31,8.99,144.82,137.05
2024-01-19 12:01:01,0.46499999999999997,4.4,9.08,143.62,140.37
2024-01-19 12:31:01,0.47,4.74,8.86,146.81,139.79
2024-01-19 13:01:01,0.49,4.48,8.83,149.84,144.24
2024-01-19 13:31:01,0.49,4.61,7.22,155.0,144.6
2024-01-19 14:01:01,0.48,4.72,7.16,152.61,149.14
2024-01-19 14:31:01,0.53,4.7,7.42,149.47,147.85
2024-01-19 15:01:01,0.55,4.43,6.75,144.4,141.66
2024-01-19 15:31:01,0.58,3.87,7.26,141.3,137.97
2024-01-19 16:01:01,0.59,3.85,7.08,140.34,136.27
2024-01-19 16:31:01,0.58,3.81,6.8,141.13,136.44
2024-01-19 17:01:01,0.61,4.07,6.56,139.28,135.24
2024-01-19 17:31:01,0.605,3.83,5.96,146.07,138.65
2024-01-19 18:01:01,0.6,3.64,6.46,134.75,133.39
2024-01-19 18:31:01,0.63,3.73,6.14,137.95,130.67
2024-01-19 19:01:01,0.6,3.66,6.7,143.43,132.68
2024-01-19 19:31:01,0.61,3.7,6.62,134.68,132.55
2024-01-19 20:01:01,0.63,3.85,6.76,133.61,129.72
2024-01-19 20:31:01,0.55,3.59,7.29,137.82,129.62
2024-01-19 21:01:01,0.55,3.66,7.02,139.36,130.84
2024-01-19 21:31:01,0.55,3.86,8.29,151.66,139.56
2024-01-19 22:01:01,0.51,3.77,7.18,154.85,144.08
2024-01-19 22:31:01,0.44,3.6,7.13,129.12,132.48
2024-01-19 23:01:01,0.44,3.75,6.54,139.55,136.3
2024-01-19 23:31:01,0.43,4.0,7.69,143.84,136.64
2024-01-20 00:01:01,0.43,4.13,8.16,137.9,137.3
2024-01-20 00:31:01,0.44,4.46,9.85,157.76,140.69
2024-01-20 01:01:01,0.43,4.05,8.25,143.16,135.59
2024-01-20 01:31:01,0.47,4.4,7.53,133.91,136.0
2024-01-20 02:01:01,0.47,4.35,7.63,140.72,135.71
2024-01-20 02:31:01,0.5,4.62,7.07,140.59,140.94
2024-01-20 03:01:01,0.54,4.53,7.3,140.62,133.64
2024-01-20 03:31:01,0.51,4.74,7.07,147.74,139.51
2024-01-20 04:01:01,0.53,5.02,6.99,134.58,135.47
2024-01-20 04:31:01,0.55,4.9,7.16,137.18,138.39
2024-01-20 05:01:01,0.55,4.71,6.89,140.63,139.82
2024-01-20 05:31:01,0.56,4.77,6.33,144.41,140.14
2024-01-20 06:01:01,0.55,4.75,6.32,141.68,138.28
2024-01-20 06:31:01,0.54,4.86,6.09,142.58,140.54
2024-01-20 07:01:01,0.53,4.53,6.25,142.65,135.21
2024-01-20 07:31:01,0.55,4.26,7.27,138.94,136.03
2024-01-20 08:01:01,0.51,4.44,6.8,150.0,138.1
2024-01-20 08:31:01,0.53,4.51,7.17,133.49,139.61
2024-01-20 09:01:01,0.5,4.08,6.62,133.09,136.51
2024-01-20 09:31:01,0.5,4.56,6.48,142.12,138.87
2024-01-20 10:01:01,0.485,2.85,7.49,135.98,130.78
2024-01-20 10:31:01,0.47,4.79,6.68,138.07,135.33
2024-01-20 11:01:01,0.46,4.71,7.8,134.82,142.36
2024-01-20 11:31:01,0.455,4.29,7.52,140.24,138.34
2024-01-20 12:01:01,0.45,3.88,7.14,138.9,142.32
2024-01-20 12:31:01,0.44,3.66,7.11,131.36,142.02
2024-01-20 13:01:01,0.44,3.6,6.97,141.85,141.87
2024-01-20 13:31:01,0.46,3.61,8.23,148.92,146.1
